stazione_id;data;inquinante;valore
2;2018-09-26;PM25;11
2;2018-09-26;NO2;49
2;2018-09-26;O3;85
2;2018-09-26;C6H6;0.5
6;2018-09-26;PM10;25
6;2018-09-26;PM25;10
6;2018-09-26;NO2;56
6;2018-09-26;CO_8h;0.7
6;2018-09-26;C6H6;
7;2018-09-26;PM10;20
7;2018-09-26;NO2;57
7;2018-09-26;O3;72
8;2018-09-26;NO2;
8;2018-09-26;CO_8h;
8;2018-09-26;C6H6;
1;2018-09-27;NO2;
3;2018-09-27;NO2;76
3;2018-09-27;CO_8h;0.5
4;2018-09-27;PM10;17
4;2018-09-27;NO2;52
4;2018-09-27;CO_8h;1
4;2018-09-27;C6H6;1.4
5;2018-09-27;NO2;
5;2018-09-27;O3;
2;2018-09-27;SO2;2.5
2;2018-09-27;PM10;23
2;2018-09-27;PM25;13
2;2018-09-27;NO2;
2;2018-09-27;O3;80
2;2018-09-27;C6H6;0.5
6;2018-09-27;PM10;27
6;2018-09-27;PM25;10
6;2018-09-27;NO2;66
6;2018-09-27;CO_8h;0.7
6;2018-09-27;C6H6;1.3
7;2018-09-27;PM10;22
7;2018-09-27;NO2;49
7;2018-09-27;O3;70
8;2018-09-27;NO2;
8;2018-09-27;CO_8h;
8;2018-09-27;C6H6;
1;2018-09-28;NO2;
3;2018-09-28;NO2;114
3;2018-09-28;CO_8h;0.9
4;2018-09-28;NO2;87
4;2018-09-28;CO_8h;1.7
4;2018-09-28;C6H6;3
5;2018-09-28;NO2;
5;2018-09-28;O3;
2;2018-09-28;SO2;6
2;2018-09-28;PM10;48
2;2018-09-28;PM25;26
2;2018-09-28;NO2;123
2;2018-09-28;O3;79
2;2018-09-28;C6H6;2.2
6;2018-09-28;PM10;50
6;2018-09-28;PM25;22
6;2018-09-28;NO2;123
6;2018-09-28;CO_8h;1.2
6;2018-09-28;C6H6;1.7
7;2018-09-28;PM10;42
7;2018-09-28;NO2;107
7;2018-09-28;O3;83
8;2018-09-28;NO2;
8;2018-09-28;CO_8h;
8;2018-09-28;C6H6;
1;2018-10-01;NO2;
3;2018-10-01;NO2;54
3;2018-10-01;CO_8h;0.7
4;2018-10-01;NO2;52
4;2018-10-01;CO_8h;1.1
4;2018-10-01;C6H6;1.2
5;2018-10-01;NO2;
5;2018-10-01;O3;
2;2018-10-01;SO2;2.5
2;2018-10-01;PM10;22
2;2018-10-01;PM25;12
2;2018-10-01;NO2;33
2;2018-10-01;O3;91
2;2018-10-01;C6H6;0.5
6;2018-10-01;PM10;28
6;2018-10-01;PM25;11
6;2018-10-01;NO2;47
6;2018-10-01;CO_8h;0.7
6;2018-10-01;C6H6;0.5
7;2018-10-01;PM10;23
7;2018-10-01;NO2;42
7;2018-10-01;O3;90
8;2018-10-01;NO2;
8;2018-10-01;CO_8h;
8;2018-10-01;C6H6;
1;2018-10-02;NO2;
3;2018-10-02;NO2;72
3;2018-10-02;CO_8h;0.6
4;2018-10-02;NO2;51
4;2018-10-02;CO_8h;1.1
4;2018-10-02;C6H6;1.5
5;2018-10-02;NO2;
5;2018-10-02;O3;
2;2018-10-02;SO2;2.5
2;2018-10-02;PM10;18
2;2018-10-02;PM25;12
2;2018-10-02;NO2;68
2;2018-10-02;O3;47
2;2018-10-02;C6H6;1.1
6;2018-10-02;PM10;22
6;2018-10-02;PM25;13
6;2018-10-02;NO2;63
6;2018-10-02;CO_8h;0.8
6;2018-10-02;C6H6;0.5
7;2018-10-02;PM10;21
7;2018-10-02;NO2;69
7;2018-10-02;O3;57
8;2018-10-02;NO2;
8;2018-10-02;CO_8h;
8;2018-10-02;C6H6;
1;2018-10-03;NO2;
3;2018-10-03;NO2;83
3;2018-10-03;CO_8h;0.6
4;2018-10-03;NO2;56
4;2018-10-03;CO_8h;1.1
4;2018-10-03;C6H6;1.8
5;2018-10-03;NO2;
5;2018-10-03;O3;
2;2018-10-03;SO2;2.5
2;2018-10-03;PM10;18
2;2018-10-03;PM25;13
2;2018-10-03;NO2;87
2;2018-10-03;O3;79
2;2018-10-03;C6H6;1.2
6;2018-10-03;PM10;18
6;2018-10-03;PM25;6
6;2018-10-03;NO2;74
6;2018-10-03;CO_8h;0.8
6;2018-10-03;C6H6;1.1
7;2018-10-03;PM10;17
7;2018-10-03;NO2;69
7;2018-10-03;O3;74
8;2018-10-03;NO2;
8;2018-10-03;CO_8h;
8;2018-10-03;C6H6;
1;2018-10-04;NO2;
3;2018-10-04;NO2;94
3;2018-10-04;CO_8h;0.8
4;2018-10-04;NO2;66
4;2018-10-04;CO_8h;1.2
4;2018-10-04;C6H6;2.1
5;2018-10-04;NO2;
5;2018-10-04;O3;
2;2018-10-04;SO2;6
2;2018-10-04;PM10;36
2;2018-10-04;PM25;28
2;2018-10-04;NO2;84
2;2018-10-04;O3;81
2;2018-10-04;C6H6;1.6
6;2018-10-04;PM10;43
6;2018-10-04;PM25;27
6;2018-10-04;NO2;87
6;2018-10-04;CO_8h;0.9
6;2018-10-04;C6H6;1.4
7;2018-10-04;PM10;33
7;2018-10-04;NO2;87
7;2018-10-04;O3;76
8;2018-10-04;NO2;
8;2018-10-04;CO_8h;
8;2018-10-04;C6H6;
1;2018-10-05;NO2;
3;2018-10-05;NO2;121
3;2018-10-05;CO_8h;1.5
4;2018-10-05;NO2;75
4;2018-10-05;CO_8h;1.5
4;2018-10-05;C6H6;2.7
5;2018-10-05;NO2;
5;2018-10-05;O3;
2;2018-10-05;SO2;6
2;2018-10-05;PM10;51
2;2018-10-05;PM25;38
2;2018-10-05;NO2;90
2;2018-10-05;O3;85
2;2018-10-05;C6H6;2
6;2018-10-05;PM10;58
6;2018-10-05;PM25;38
6;2018-10-05;NO2;94
6;2018-10-05;CO_8h;1.1
6;2018-10-05;C6H6;1.5
7;2018-10-05;PM10;50
7;2018-10-05;NO2;102
7;2018-10-05;O3;76
8;2018-10-05;NO2;
8;2018-10-05;CO_8h;
8;2018-10-05;C6H6;
1;2018-10-08;NO2;
3;2018-10-08;NO2;85
3;2018-10-08;CO_8h;0.8
4;2018-10-08;NO2;54
4;2018-10-08;CO_8h;1.1
4;2018-10-08;C6H6;1.2
5;2018-10-08;NO2;
5;2018-10-08;O3;
2;2018-10-08;SO2;5
2;2018-10-08;PM10;33
2;2018-10-08;PM25;24
2;2018-10-08;NO2;82
2;2018-10-08;O3;82
2;2018-10-08;C6H6;1.3
6;2018-10-08;PM10;36
6;2018-10-08;PM25;25
6;2018-10-08;NO2;62
6;2018-10-08;CO_8h;0.8
6;2018-10-08;C6H6;0.5
7;2018-10-08;PM10;33
7;2018-10-08;NO2;77
7;2018-10-08;O3;81
8;2018-10-08;NO2;
8;2018-10-08;CO_8h;
8;2018-10-08;C6H6;
1;2018-10-09;NO2;
3;2018-10-09;NO2;
3;2018-10-09;CO_8h;
4;2018-10-09;PM10;44
4;2018-10-09;NO2;67
4;2018-10-09;CO_8h;1.6
4;2018-10-09;C6H6;2.3
5;2018-10-09;NO2;
5;2018-10-09;O3;
2;2018-10-09;SO2;5
2;2018-10-09;PM10;38
2;2018-10-09;PM25;29
2;2018-10-09;NO2;85
2;2018-10-09;O3;102
2;2018-10-09;C6H6;1.5
6;2018-10-09;PM10;43
6;2018-10-09;PM25;32
6;2018-10-09;NO2;
6;2018-10-09;CO_8h;
6;2018-10-09;C6H6;
7;2018-10-09;PM10;44
7;2018-10-09;NO2;77
7;2018-10-09;O3;84
8;2018-10-09;NO2;
8;2018-10-09;CO_8h;
8;2018-10-09;C6H6;
1;2018-10-10;NO2;
3;2018-10-10;NO2;
3;2018-10-10;CO_8h;
4;2018-10-10;PM10;58
4;2018-10-10;NO2;57
4;2018-10-10;CO_8h;1.6
4;2018-10-10;C6H6;2.4
5;2018-10-10;NO2;
5;2018-10-10;O3;
2;2018-10-10;SO2;6
2;2018-10-10;PM10;54
2;2018-10-10;PM25;41
2;2018-10-10;NO2;80
2;2018-10-10;O3;80
2;2018-10-10;C6H6;2.2
6;2018-10-10;PM10;52
6;2018-10-10;PM25;40
6;2018-10-10;NO2;
6;2018-10-10;CO_8h;
6;2018-10-10;C6H6;
7;2018-10-10;PM10;57
7;2018-10-10;NO2;86
7;2018-10-10;O3;76
8;2018-10-10;NO2;
8;2018-10-10;CO_8h;
8;2018-10-10;C6H6;
1;2018-10-11;NO2;
3;2018-10-11;NO2;99
3;2018-10-11;CO_8h;1.3
4;2018-10-11;PM10;53
4;2018-10-11;NO2;68
4;2018-10-11;CO_8h;1.3
4;2018-10-11;C6H6;2.3
5;2018-10-11;NO2;
5;2018-10-11;O3;
2;2018-10-11;SO2;5
2;2018-10-11;PM10;57
2;2018-10-11;PM25;41
2;2018-10-11;NO2;71
2;2018-10-11;O3;101
2;2018-10-11;C6H6;1.5
6;2018-10-11;PM10;62
6;2018-10-11;PM25;26
6;2018-10-11;NO2;
6;2018-10-11;CO_8h;
6;2018-10-11;C6H6;
7;2018-10-11;PM10;52
7;2018-10-11;NO2;86
7;2018-10-11;O3;76
8;2018-10-11;NO2;
8;2018-10-11;CO_8h;
8;2018-10-11;C6H6;
1;2018-10-12;NO2;
3;2018-10-12;NO2;99
3;2018-10-12;CO_8h;1.2
4;2018-10-12;NO2;47
4;2018-10-12;CO_8h;1.2
4;2018-10-12;C6H6;1.8
5;2018-10-12;NO2;
5;2018-10-12;O3;
2;2018-10-12;SO2;5
2;2018-10-12;PM10;42
2;2018-10-12;PM25;31
2;2018-10-12;NO2;70
2;2018-10-12;O3;65
2;2018-10-12;C6H6;1.5
6;2018-10-12;PM10;55
6;2018-10-12;PM25;40
6;2018-10-12;NO2;
6;2018-10-12;CO_8h;
6;2018-10-12;C6H6;
7;2018-10-12;PM10;48
7;2018-10-12;NO2;69
7;2018-10-12;O3;65
8;2018-10-12;NO2;
8;2018-10-12;CO_8h;
8;2018-10-12;C6H6;
1;2018-10-15;NO2;
3;2018-10-15;NO2;135
3;2018-10-15;CO_8h;1.7
4;2018-10-15;NO2;78
4;2018-10-15;CO_8h;1.4
4;2018-10-15;C6H6;2.2
5;2018-10-15;NO2;
5;2018-10-15;O3;
2;2018-10-15;SO2;6
2;2018-10-15;PM10;51
2;2018-10-15;PM25;39
2;2018-10-15;NO2;91
2;2018-10-15;O3;102
2;2018-10-15;C6H6;1.5
6;2018-10-15;PM10;57
6;2018-10-15;PM25;46
6;2018-10-15;NO2;98
6;2018-10-15;CO_8h;1
6;2018-10-15;C6H6;
7;2018-10-15;PM10;47
7;2018-10-15;NO2;92
7;2018-10-15;O3;97
8;2018-10-15;NO2;
8;2018-10-15;CO_8h;
8;2018-10-15;C6H6;
1;2018-10-16;NO2;
3;2018-10-16;NO2;108
3;2018-10-16;CO_8h;1.4
4;2018-10-16;NO2;64
4;2018-10-16;CO_8h;1.4
4;2018-10-16;C6H6;2.1
5;2018-10-16;NO2;
5;2018-10-16;O3;
2;2018-10-16;SO2;6
2;2018-10-16;PM10;52
2;2018-10-16;PM25;40
2;2018-10-16;NO2;87
2;2018-10-16;O3;92
2;2018-10-16;C6H6;1.6
6;2018-10-16;PM10;56
6;2018-10-16;PM25;42
6;2018-10-16;NO2;79
6;2018-10-16;CO_8h;1
6;2018-10-16;C6H6;
7;2018-10-16;PM10;49
7;2018-10-16;NO2;67
7;2018-10-16;O3;81
8;2018-10-16;NO2;
8;2018-10-16;CO_8h;
8;2018-10-16;C6H6;
1;2018-10-17;NO2;
3;2018-10-17;NO2;85
3;2018-10-17;CO_8h;1.2
4;2018-10-17;PM10;46
4;2018-10-17;NO2;54
4;2018-10-17;CO_8h;1.2
4;2018-10-17;C6H6;1.9
5;2018-10-17;NO2;
5;2018-10-17;O3;
2;2018-10-17;SO2;6
2;2018-10-17;PM10;53
2;2018-10-17;PM25;37
2;2018-10-17;NO2;78
2;2018-10-17;O3;86
2;2018-10-17;C6H6;1.6
6;2018-10-17;PM10;54
6;2018-10-17;PM25;41
6;2018-10-17;NO2;86
6;2018-10-17;CO_8h;1.1
6;2018-10-17;C6H6;
7;2018-10-17;PM10;47
7;2018-10-17;NO2;74
7;2018-10-17;O3;76
8;2018-10-17;NO2;
8;2018-10-17;CO_8h;
8;2018-10-17;C6H6;
1;2018-10-18;NO2;
3;2018-10-18;NO2;85
3;2018-10-18;CO_8h;1
4;2018-10-18;NO2;54
4;2018-10-18;CO_8h;1.3
4;2018-10-18;C6H6;2.9
5;2018-10-18;NO2;
5;2018-10-18;O3;
2;2018-10-18;SO2;7
2;2018-10-18;PM10;63
2;2018-10-18;PM25;44
2;2018-10-18;NO2;81
2;2018-10-18;O3;56
2;2018-10-18;C6H6;3.1
6;2018-10-18;PM10;67
6;2018-10-18;PM25;48
6;2018-10-18;NO2;81
6;2018-10-18;CO_8h;1.1
6;2018-10-18;C6H6;
7;2018-10-18;PM10;60
7;2018-10-18;NO2;82
7;2018-10-18;O3;40
8;2018-10-18;NO2;
8;2018-10-18;CO_8h;
8;2018-10-18;C6H6;
1;2018-10-19;NO2;
3;2018-10-19;NO2;117
3;2018-10-19;CO_8h;1.6
4;2018-10-19;NO2;74
4;2018-10-19;CO_8h;1.7
4;2018-10-19;C6H6;3.7
5;2018-10-19;NO2;
5;2018-10-19;O3;
2;2018-10-19;SO2;6
2;2018-10-19;PM10;57
2;2018-10-19;PM25;39
2;2018-10-19;NO2;91
2;2018-10-19;O3;61
2;2018-10-19;C6H6;3
6;2018-10-19;PM10;67
6;2018-10-19;PM25;52
6;2018-10-19;NO2;93
6;2018-10-19;CO_8h;1.3
6;2018-10-19;C6H6;
7;2018-10-19;PM10;61
7;2018-10-19;NO2;91
7;2018-10-19;O3;54
8;2018-10-19;NO2;
8;2018-10-19;CO_8h;
8;2018-10-19;C6H6;
1;2018-10-22;NO2;
3;2018-10-22;NO2;99
3;2018-10-22;CO_8h;1.7
4;2018-10-22;PM10;61
4;2018-10-22;NO2;48
4;2018-10-22;CO_8h;1.7
4;2018-10-22;C6H6;2.3
5;2018-10-22;NO2;
5;2018-10-22;O3;
2;2018-10-22;SO2;5
2;2018-10-22;PM10;60
2;2018-10-22;PM25;47
2;2018-10-22;NO2;82
2;2018-10-22;O3;78
2;2018-10-22;C6H6;1.8
6;2018-10-22;PM10;68
6;2018-10-22;PM25;51
6;2018-10-22;NO2;82
6;2018-10-22;CO_8h;1.2
6;2018-10-22;C6H6;
7;2018-10-22;PM10;64
7;2018-10-22;NO2;80
7;2018-10-22;O3;74
8;2018-10-22;NO2;
8;2018-10-22;CO_8h;
8;2018-10-22;C6H6;
1;2018-10-23;NO2;
3;2018-10-23;NO2;110
3;2018-10-23;CO_8h;1
4;2018-10-23;NO2;55
4;2018-10-23;CO_8h;1.3
4;2018-10-23;C6H6;1.9
5;2018-10-23;NO2;
5;2018-10-23;O3;
2;2018-10-23;SO2;5
2;2018-10-23;PM10;26
2;2018-10-23;PM25;13
2;2018-10-23;NO2;104
2;2018-10-23;O3;62
2;2018-10-23;C6H6;1.3
6;2018-10-23;PM10;25
6;2018-10-23;PM25;10
6;2018-10-23;NO2;83
6;2018-10-23;CO_8h;0.9
6;2018-10-23;C6H6;
7;2018-10-23;PM10;18
7;2018-10-23;NO2;82
7;2018-10-23;O3;64
8;2018-10-23;NO2;
8;2018-10-23;CO_8h;
8;2018-10-23;C6H6;
1;2018-10-24;NO2;
3;2018-10-24;NO2;95
3;2018-10-24;CO_8h;1.1
4;2018-10-24;NO2;47
4;2018-10-24;CO_8h;1.4
4;2018-10-24;C6H6;2.2
5;2018-10-24;NO2;
5;2018-10-24;O3;
2;2018-10-24;SO2;6
2;2018-10-24;PM10;37
2;2018-10-24;PM25;25
2;2018-10-24;NO2;107
2;2018-10-24;O3;51
2;2018-10-24;C6H6;2.2
6;2018-10-24;PM10;45
6;2018-10-24;PM25;27
6;2018-10-24;NO2;81
6;2018-10-24;CO_8h;1.1
6;2018-10-24;C6H6;
7;2018-10-24;PM10;35
7;2018-10-24;NO2;81
7;2018-10-24;O3;54
8;2018-10-24;NO2;
8;2018-10-24;CO_8h;
8;2018-10-24;C6H6;
1;2018-10-25;NO2;
3;2018-10-25;NO2;84
3;2018-10-25;CO_8h;0.8
4;2018-10-25;NO2;
4;2018-10-25;CO_8h;1
4;2018-10-25;C6H6;1
5;2018-10-25;NO2;
5;2018-10-25;O3;
2;2018-10-25;SO2;6
2;2018-10-25;PM10;24
2;2018-10-25;PM25;18
2;2018-10-25;NO2;57
2;2018-10-25;O3;55
2;2018-10-25;C6H6;1.1
6;2018-10-25;PM10;23
6;2018-10-25;PM25;10
6;2018-10-25;NO2;70
6;2018-10-25;CO_8h;1
6;2018-10-25;C6H6;
7;2018-10-25;PM10;19
7;2018-10-25;NO2;52
7;2018-10-25;O3;44
8;2018-10-25;NO2;
8;2018-10-25;CO_8h;
8;2018-10-25;C6H6;
1;2018-10-26;NO2;
3;2018-10-26;NO2;96
3;2018-10-26;CO_8h;1.1
4;2018-10-26;NO2;51
4;2018-10-26;CO_8h;1.4
4;2018-10-26;C6H6;2.2
5;2018-10-26;NO2;
5;2018-10-26;O3;
2;2018-10-26;SO2;5
2;2018-10-26;PM10;65
2;2018-10-26;PM25;41
2;2018-10-26;NO2;76
2;2018-10-26;O3;71
2;2018-10-26;C6H6;1.6
6;2018-10-26;PM10;66
6;2018-10-26;PM25;38
6;2018-10-26;NO2;73
6;2018-10-26;CO_8h;1
6;2018-10-26;C6H6;
7;2018-10-26;PM10;64
7;2018-10-26;NO2;76
7;2018-10-26;O3;64
8;2018-10-26;NO2;
8;2018-10-26;CO_8h;
8;2018-10-26;C6H6;
1;2018-10-29;NO2;
3;2018-10-29;NO2;51
3;2018-10-29;CO_8h;0.6
4;2018-10-29;NO2;
4;2018-10-29;CO_8h;1.1
4;2018-10-29;C6H6;1.2
5;2018-10-29;NO2;
5;2018-10-29;O3;
2;2018-10-29;SO2;2.5
2;2018-10-29;PM10;12
2;2018-10-29;PM25;8
2;2018-10-29;NO2;22
2;2018-10-29;O3;57
2;2018-10-29;C6H6;0.5
6;2018-10-29;PM10;14
6;2018-10-29;PM25;8
6;2018-10-29;NO2;41
6;2018-10-29;CO_8h;0.7
6;2018-10-29;C6H6;
7;2018-10-29;PM10;15
7;2018-10-29;NO2;36
7;2018-10-29;O3;55
8;2018-10-29;NO2;
8;2018-10-29;CO_8h;
8;2018-10-29;C6H6;
1;2018-10-30;NO2;
3;2018-10-30;NO2;61
3;2018-10-30;CO_8h;0.6
4;2018-10-30;NO2;
4;2018-10-30;CO_8h;1.1
4;2018-10-30;C6H6;0.5
5;2018-10-30;NO2;
5;2018-10-30;O3;
2;2018-10-30;SO2;2.5
2;2018-10-30;PM10;10
2;2018-10-30;PM25;3
2;2018-10-30;NO2;26
2;2018-10-30;O3;64
2;2018-10-30;C6H6;0.5
6;2018-10-30;PM10;14
6;2018-10-30;PM25;9
6;2018-10-30;NO2;42
6;2018-10-30;CO_8h;0.6
6;2018-10-30;C6H6;
7;2018-10-30;PM10;11
7;2018-10-30;NO2;41
7;2018-10-30;O3;67
8;2018-10-30;NO2;
8;2018-10-30;CO_8h;
8;2018-10-30;C6H6;
1;2018-10-31;NO2;
3;2018-10-31;NO2;98
3;2018-10-31;CO_8h;0.9
4;2018-10-31;NO2;
4;2018-10-31;CO_8h;0.8
4;2018-10-31;C6H6;1.3
5;2018-10-31;NO2;
5;2018-10-31;O3;
2;2018-10-31;SO2;6
2;2018-10-31;PM10;
2;2018-10-31;PM25;
2;2018-10-31;NO2;73
2;2018-10-31;O3;51
2;2018-10-31;C6H6;0.5
6;2018-10-31;PM10;17
6;2018-10-31;PM25;4
6;2018-10-31;NO2;70
6;2018-10-31;CO_8h;0.8
6;2018-10-31;C6H6;
7;2018-10-31;PM10;15
7;2018-10-31;NO2;65
7;2018-10-31;O3;52
8;2018-10-31;NO2;
8;2018-10-31;CO_8h;
8;2018-10-31;C6H6;
1;2018-11-05;NO2;
3;2018-11-05;NO2;54
3;2018-11-05;CO_8h;1.3
4;2018-11-05;NO2;70
4;2018-11-05;CO_8h;1.2
4;2018-11-05;C6H6;2.5
5;2018-11-05;NO2;
5;2018-11-05;O3;
2;2018-11-05;SO2;8
2;2018-11-05;PM10;23
2;2018-11-05;PM25;16
2;2018-11-05;NO2;45
2;2018-11-05;O3;26
2;2018-11-05;C6H6;1.7
6;2018-11-05;PM10;25
6;2018-11-05;PM25;12
6;2018-11-05;NO2;46
6;2018-11-05;CO_8h;1.2
6;2018-11-05;C6H6;
7;2018-11-05;PM10;24
7;2018-11-05;NO2;45
7;2018-11-05;O3;18
8;2018-11-05;NO2;
8;2018-11-05;CO_8h;
8;2018-11-05;C6H6;
1;2018-11-06;NO2;
3;2018-11-06;NO2;80
3;2018-11-06;CO_8h;1
4;2018-11-06;NO2;93
4;2018-11-06;CO_8h;1.1
4;2018-11-06;C6H6;2.3
5;2018-11-06;NO2;
5;2018-11-06;O3;
2;2018-11-06;SO2;6
2;2018-11-06;PM10;16
2;2018-11-06;PM25;11
2;2018-11-06;NO2;57
2;2018-11-06;O3;47
2;2018-11-06;C6H6;1
6;2018-11-06;PM10;20
6;2018-11-06;PM25;11
6;2018-11-06;NO2;73
6;2018-11-06;CO_8h;0.9
6;2018-11-06;C6H6;
7;2018-11-06;PM10;24
7;2018-11-06;NO2;62
7;2018-11-06;O3;51
8;2018-11-06;NO2;
8;2018-11-06;CO_8h;
8;2018-11-06;C6H6;
1;2018-11-07;NO2;
3;2018-11-07;NO2;58
3;2018-11-07;CO_8h;1
4;2018-11-07;PM10;22
4;2018-11-07;NO2;81
4;2018-11-07;CO_8h;1.1
4;2018-11-07;C6H6;2
5;2018-11-07;NO2;
5;2018-11-07;O3;
2;2018-11-07;SO2;5
2;2018-11-07;PM10;16
2;2018-11-07;PM25;9
2;2018-11-07;NO2;38
2;2018-11-07;O3;47
2;2018-11-07;C6H6;0.5
6;2018-11-07;PM10;18
6;2018-11-07;PM25;10
6;2018-11-07;NO2;50
6;2018-11-07;CO_8h;0.9
6;2018-11-07;C6H6;
7;2018-11-07;PM10;19
7;2018-11-07;NO2;55
7;2018-11-07;O3;33
8;2018-11-07;NO2;
8;2018-11-07;CO_8h;
8;2018-11-07;C6H6;
1;2018-11-08;NO2;
3;2018-11-08;NO2;82
3;2018-11-08;CO_8h;1
4;2018-11-08;NO2;108
4;2018-11-08;CO_8h;1.2
4;2018-11-08;C6H6;2.1
5;2018-11-08;NO2;
5;2018-11-08;O3;
2;2018-11-08;SO2;6
2;2018-11-08;PM10;20
2;2018-11-08;PM25;13
2;2018-11-08;NO2;61
2;2018-11-08;O3;43
2;2018-11-08;C6H6;1.2
6;2018-11-08;PM10;22
6;2018-11-08;PM25;14
6;2018-11-08;NO2;68
6;2018-11-08;CO_8h;0.9
6;2018-11-08;C6H6;
7;2018-11-08;PM10;21
7;2018-11-08;NO2;68
7;2018-11-08;O3;40
8;2018-11-08;NO2;
8;2018-11-08;CO_8h;
8;2018-11-08;C6H6;
1;2018-11-09;NO2;
3;2018-11-09;NO2;78
3;2018-11-09;CO_8h;1.1
4;2018-11-09;NO2;90
4;2018-11-09;CO_8h;1.3
4;2018-11-09;C6H6;2.2
5;2018-11-09;NO2;
5;2018-11-09;O3;
2;2018-11-09;SO2;7
2;2018-11-09;PM10;18
2;2018-11-09;PM25;13
2;2018-11-09;NO2;70
2;2018-11-09;O3;38
2;2018-11-09;C6H6;1.8
6;2018-11-09;PM10;23
6;2018-11-09;PM25;16
6;2018-11-09;NO2;74
6;2018-11-09;CO_8h;0.9
6;2018-11-09;C6H6;
7;2018-11-09;PM10;
7;2018-11-09;NO2;61
7;2018-11-09;O3;34
8;2018-11-09;NO2;
8;2018-11-09;CO_8h;
8;2018-11-09;C6H6;
1;2018-11-12;NO2;
3;2018-11-12;NO2;60
3;2018-11-12;CO_8h;1.1
4;2018-11-12;NO2;73
4;2018-11-12;CO_8h;1
4;2018-11-12;C6H6;1.9
5;2018-11-12;NO2;
5;2018-11-12;O3;
2;2018-11-12;SO2;5
2;2018-11-12;PM10;28
2;2018-11-12;PM25;20
2;2018-11-12;NO2;58
2;2018-11-12;O3;34
2;2018-11-12;C6H6;1.1
6;2018-11-12;PM10;35
6;2018-11-12;PM25;26
6;2018-11-12;NO2;54
6;2018-11-12;CO_8h;0.8
6;2018-11-12;C6H6;
7;2018-11-12;PM10;34
7;2018-11-12;NO2;47
7;2018-11-12;O3;29
8;2018-11-12;NO2;
8;2018-11-12;CO_8h;
8;2018-11-12;C6H6;
1;2018-11-13;NO2;
3;2018-11-13;NO2;51
3;2018-11-13;CO_8h;1.1
4;2018-11-13;NO2;61
4;2018-11-13;CO_8h;1
4;2018-11-13;C6H6;2.1
5;2018-11-13;NO2;
5;2018-11-13;O3;
2;2018-11-13;SO2;7
2;2018-11-13;PM10;25
2;2018-11-13;PM25;17
2;2018-11-13;NO2;53
2;2018-11-13;O3;19
2;2018-11-13;C6H6;2
6;2018-11-13;PM10;27
6;2018-11-13;PM25;14
6;2018-11-13;NO2;56
6;2018-11-13;CO_8h;1.1
6;2018-11-13;C6H6;
7;2018-11-13;PM10;27
7;2018-11-13;NO2;47
7;2018-11-13;O3;19
8;2018-11-13;NO2;
8;2018-11-13;CO_8h;
8;2018-11-13;C6H6;
1;2018-11-14;NO2;
3;2018-11-14;NO2;59
3;2018-11-14;CO_8h;1.3
4;2018-11-14;NO2;61
4;2018-11-14;CO_8h;1.1
4;2018-11-14;C6H6;2.1
5;2018-11-14;NO2;
5;2018-11-14;O3;
2;2018-11-14;SO2;6
2;2018-11-14;PM10;30
2;2018-11-14;PM25;20
2;2018-11-14;NO2;55
2;2018-11-14;O3;14
2;2018-11-14;C6H6;2.1
6;2018-11-14;PM10;33
6;2018-11-14;PM25;22
6;2018-11-14;NO2;45
6;2018-11-14;CO_8h;1.1
6;2018-11-14;C6H6;
7;2018-11-14;PM10;31
7;2018-11-14;NO2;43
7;2018-11-14;O3;15
8;2018-11-14;NO2;
8;2018-11-14;CO_8h;
8;2018-11-14;C6H6;
1;2018-11-15;NO2;
3;2018-11-15;NO2;72
3;2018-11-15;CO_8h;1.3
4;2018-11-15;PM10;54
4;2018-11-15;NO2;71
4;2018-11-15;CO_8h;1.3
4;2018-11-15;C6H6;3
5;2018-11-15;NO2;
5;2018-11-15;O3;
2;2018-11-15;SO2;7
2;2018-11-15;PM10;44
2;2018-11-15;PM25;32
2;2018-11-15;NO2;67
2;2018-11-15;O3;10
2;2018-11-15;C6H6;2.4
6;2018-11-15;PM10;54
6;2018-11-15;PM25;32
6;2018-11-15;NO2;59
6;2018-11-15;CO_8h;1.1
6;2018-11-15;C6H6;
7;2018-11-15;PM10;51
7;2018-11-15;NO2;60
7;2018-11-15;O3;8
8;2018-11-15;NO2;
8;2018-11-15;CO_8h;
8;2018-11-15;C6H6;
1;2018-11-16;NO2;
3;2018-11-16;NO2;58
3;2018-11-16;CO_8h;1
4;2018-11-16;NO2;72
4;2018-11-16;CO_8h;1.4
4;2018-11-16;C6H6;2.8
5;2018-11-16;NO2;
5;2018-11-16;O3;
2;2018-11-16;SO2;7
2;2018-11-16;PM10;54
2;2018-11-16;PM25;38
2;2018-11-16;NO2;59
2;2018-11-16;O3;5
2;2018-11-16;C6H6;1.9
6;2018-11-16;PM10;66
6;2018-11-16;PM25;42
6;2018-11-16;NO2;61
6;2018-11-16;CO_8h;1
6;2018-11-16;C6H6;
7;2018-11-16;PM10;67
7;2018-11-16;NO2;54
7;2018-11-16;O3;5
8;2018-11-16;NO2;
8;2018-11-16;CO_8h;
8;2018-11-16;C6H6;
1;2018-11-19;NO2;
3;2018-11-19;NO2;71
3;2018-11-19;CO_8h;1.1
4;2018-11-19;NO2;92
4;2018-11-19;CO_8h;
4;2018-11-19;C6H6;1.6
5;2018-11-19;NO2;
5;2018-11-19;O3;
